Feature,Overall_Mean,Temporal_Variance,Coefficient_of_Variation,Baseline_vs_V04_Shift
Xing_POSVENTRALPUTAMEN_R_REF_CWM,0.4403594080338266,0.05523625362376361,0.5337093709659351,-0.1272579826012876
Clini_NEWDIAG,3.7864583333333335,76.79849652627009,2.3144253464177917,-0.02597390454730322
Clini_DIAGSINLV,0.005595970900951315,0.005567771719479556,13.334147744817704,
Conco_CMDOSE,,,,
Conco_ROUTE,,,,
Conco_ONGOING,,,,
Conco_CMINDC,,,,
Conco_TOTDDOSE,,,,
Conco_RECNO,,,,
Conco_SEQNO1,,,,
Conco_SEQNO2,,,,
Featu_FEATBRADY,0.8807397959183674,0.11781735605149991,0.3897238785394589,-0.02436383928571432
Featu_FEATPOSINS,0.4411139455782313,0.2691236578620391,1.176048278449524,0.34243132961783446
Featu_FEATRIGID,0.8464156562433525,0.16278980932078735,0.4766832802920664,0.03205566406250002
Featu_FEATTREMOR,0.6945153061224489,0.24282766210885798,0.7095242738436761,-0.023437499999999938
Featu_PSGLVL,1.4933404368673415,1.5289990703228575,0.8280275475853709,-0.032717075413410124
Initi_DOPTHERST,0.5191986644407346,0.25004885511527014,0.963116600593183,
LEDD_TOTDDA,,,,
LEDD_LEDDSTRMG,,,,
LEDD_LEDDOSE,,,,
LEDD_LEDDOSFRQ,,,,
Medic_RESYR,,,,
Medic_MHDIAGYR,,,,
Medic_MHCAT,,,,
Medic_MHHX,,,,
Medic_RESOLVD,,,,
PD_DXTREMOR,0.5,0.5,1.4142135623730951,
PD_DXRIGID,1.0,0.0,0.0,
PD_DXBRADY,1.0,0.0,0.0,
PD_DXPOSINS,1.0,0.0,0.0,
PD_DXOTHSX,0.5,0.5,1.4142135623730951,
PD_DOMSIDE,1.0,0.0,0.0,
Vital_WGTKG,78.83015670553937,286.666189004052,0.21478099330537614,-0.011396066556915068
Vital_HTCM,171.51068493150686,108.51920440838634,0.060738228247845014,-0.000684954023484025
Vital_TEMPC,36.48943416956602,2.037853544246146,0.039121847477945455,-0.0003460849494671255
Vital_BPARM,1.4739336492890995,0.2493660003369811,0.3387978815137108,0.01976699139209882
Vital_SYSSUP,130.40080087368037,297.38820980814785,0.13224571670471108,-0.010596463814940288
Vital_DIASUP,77.58136148525665,105.63792670964688,0.13248067666594662,-0.003647112000804612
Vital_HRSUP,67.68670309653916,124.382424726917,0.16476924378841395,-0.0023581120613026473
Vital_SYSSTND,127.22112573099415,314.7220687014252,0.13944545524321678,-0.012910874927370239
Vital_DIASTND,79.65789473684211,120.14285851715745,0.13760054563541874,-0.006017791759472277
Vital_HRSTND,74.82165721602341,145.84981993882596,0.1614082115910684,0.0010306154154079007
Gait_AXIVITYUSED,0.9651162790697675,0.034062927496580034,0.19123234205110315,0.0
Gait_AXIVITYUP,0.9302325581395349,0.06566347469220246,0.2754675170345434,-0.022222222222222247
Gait_OPALUSED,0.9767441860465116,0.022982216142270865,0.15520836270749636,0.0
Gait_RARMLEN,62.785714285714285,150.07401032702236,0.19511555995859586,-0.07920927062031366
Gait_LARMLEN,62.92857142857143,158.16351118760755,0.1998505169975144,-0.07833787465940063
Gait_RLEGLEN,91.95238095238095,252.55192197360876,0.17282730585052647,-0.08020304568527925
Gait_LLEGLEN,91.94047619047619,261.8638841078599,0.17600745119610867,-0.0870404411764706
Gait_GAITASTCMPLT,0.9651162790697675,0.034062927496580034,0.19123234205110315,0.0
Gait_GAITTUG1,11.053658536585365,14.566455585666967,0.3452795842084831,0.010120608578474027
Gait_GAITTUG2,10.720365853658535,9.389346778078892,0.2858301800260583,-0.007283896941328028
Gait_GAITASTUS,10.011927710843374,29.354723067881284,0.541154517936791,-0.0020595880823835594
Gait_GAITASTDUAL,11.962409638554218,64.5644160740523,0.6717040139654712,-0.047827338129496424
Gait_GAITASTSUBS,23.301204819277107,185.40816926241553,0.5843675014971768,0.038038436050364534
Gait_GAITASTMIS,1.0,2.926829268292683,1.710797845536603,0.012698412698412664
MDS-U_PDTRTMNT,0.6094897756601152,0.23805925113650642,0.8005272260603422,1.2107213702194828
MDS-U_HRPOSTMED,13.046325792163545,57813.06303689256,18.429976028058142,-0.12964506749416538
MDS-U_HRDBSON,2.8945945945945946,13.159094538303302,1.2532140544906123,
MDS-U_HRDBSOFF,0.0,,,
MDS-U_PDMEDYN,0.6112996606109004,0.2376598321105078,0.7974872314806555,1.187223181442835
MDS-U_DBSYN,0.021318523826585452,0.020867782774527208,6.776119000792783,0.22572402044293005
MDS-U_ONOFFORDER,1.3335362142422398,0.22242518550258986,0.3536609967467028,-0.010111801242236068
MDS-U_OFFEXAM,0.8421052631578947,0.14035087719298245,0.4448782605013047,0.24999999999999994
MDS-U_OFFNORSN,4.0,13.0,0.9013878188659973,
MDS-U_DBSOFFYN,,,,
MDS-U_ONEXAM,0.9378596087456847,0.058312514533410444,0.25747973434554455,-0.0006847183317771756
MDS-U_ONNORSN,2.4444444444444446,1.0529595015576323,0.4197837883716883,-0.03448275862068955
MDS-U_HIFUYN,0.00997340425531915,0.009880504947551707,9.966579772071844,-0.65
MDS-U_DBSONYN,0.9761904761904762,0.023809523809523805,0.1580668463026307,0.3333333333333333
MDS-U_NP3SPCH,0.5131746320188988,2.2655025152996413,2.9330339823594733,0.0772556558145263
MDS-U_NP3FACXP,0.9829184081410139,2.5104315395065897,1.61196913747848,0.017999280379819006
MDS-U_NP3RIGN,1.569325822278757,91.35683427822623,6.090562442475512,0.37623575205913773
MDS-U_NP3RIGRU,1.7873886970743231,90.99949923220228,5.337040444746769,0.21865091003668913
MDS-U_NP3RIGLU,1.7286934399418499,98.39511801269232,5.738108970599481,0.2060237474659716
MDS-U_NP3RIGRL,1.49054889131225,96.9414667410195,6.605543658955064,0.690529973935708
MDS-U_NP3RIGLL,1.4811852390474458,96.9987823040439,6.649266899790273,0.6791889855874269
MDS-U_NP3FTAPR,0.950208976921679,4.485706517571164,2.2289293296071175,-0.06129143030851187
MDS-U_NP3FTAPL,0.9676481279534714,4.570849185016491,2.2094337576378926,-0.03756110110625161
MDS-U_NP3HMOVR,0.751771760857714,2.5436060024230533,2.1214798565577255,-0.011525558299736068
MDS-U_NP3HMOVL,0.8013449654671029,2.6100472727241484,2.0160656673911004,-0.022344622836829597
MDS-U_NP3PRSPR,0.7497728511720879,4.3908464587539004,2.794759329208337,0.0896629690977751
MDS-U_NP3PRSPL,0.8382406397673573,6.3003152462084975,2.9944180206547575,-0.08215348220366314
MDS-U_NP3TTAPR,0.9638313340603417,15.428795207321942,4.075350500629504,0.03552112663242967
MDS-U_NP3TTAPL,1.0979643765903309,15.49103748427883,3.584693288507037,-0.1412867886620331
MDS-U_NP3LGAGR,0.5989460294384881,15.168643018351643,6.502579568591707,-0.042253752737298846
MDS-U_NP3LGAGL,0.7010721424677449,15.266678239614583,5.573263359782233,0.03519042421631664
MDS-U_NP3RISNG,0.35671451935308013,15.02304060314611,10.86571059944445,-0.09937201822976209
MDS-U_NP3GAIT,0.7850263492640378,13.25166960581231,4.637149159164947,0.06682313598849043
MDS-U_NP3FRZGT,0.2524077775758677,20.43046266756582,17.90755806202895,-0.1326145475780149
MDS-U_NP3PSTBL,1.272909090909091,111.8413099571823,8.308138627010237,0.8765450050894285
MDS-U_NP3POSTR,0.7530437942940215,11.58113168237833,4.519134487607331,-0.0834335806099489
MDS-U_NP3BRADY,1.0318008359076867,4.373216076647793,2.02677058481989,0.0009164157433084375
MDS-U_NP3PTRMR,0.37615845902235145,4.052953833119544,5.351986332984366,0.19232922406818903
MDS-U_NP3PTRML,0.3385426131201163,3.980787915622906,5.8934713694464245,0.15000126175687026
MDS-U_NP3KTRMR,0.3420574336604871,5.804444266469906,7.043382755621879,-0.14304571779432024
MDS-U_NP3KTRML,0.42929843693202474,9.508088909646714,7.182693090467136,-0.1824411173131166
MDS-U_NP3RTARU,0.6623046165030898,8.231332844476048,4.331888796863538,0.04272338979416577
MDS-U_NP3RTALU,0.5398037077426391,9.848897107435805,5.813771209732344,0.10204629413800653
MDS-U_NP3RTARL,0.3774990912395493,22.36810296082448,12.528488136732513,0.4680012350022619
MDS-U_NP3RTALL,0.346782988004362,22.332364671675638,13.62729229062942,0.821360158269917
MDS-U_NP3RTALJ,0.1261359505634315,7.4809055899489145,21.683940282264498,1.5531421951925863
MDS-U_NP3RTCON,1.1986550345328972,10.848185792993192,2.747795091935375,0.04439581241006368
MDS-U_DYSKPRES,0.05070883315158124,0.04814619806411722,4.327104482601176,0.30476604195109835
MDS-U_DYSKIRAT,0.033288948069241014,0.0322237017310253,5.392468822348443,4.884615384615385
MDS-U_NP4WDYSK,0.25291338582677164,3.55006633622593,7.449830959744102,-0.31034482758620696
MDS-U_NP4WDYSKDEN,0.49014925373134327,3.25961019276378,3.683447530370066,-0.37304347826086953
MDS-U_NP4WDYSKNUM,16.527196652719667,3.798452483433765,0.11792453008642637,-0.03748888041682545
MDS-U_NP4WDYSKPCT,3.0619362597714974,140.60205810183123,3.872573713111765,-0.1787798408488064
MDS-U_NP4DYSKI,0.208503937007874,9.794571642627849,15.00992298149157,-0.35185969668728295
MDS-U_NP4OFF,0.6913385826771653,25.902177634222944,7.361686920799429,1.2233093065511251
MDS-U_NP4OFFDEN,1.1994011976047905,5.522228520789457,1.9592628742148985,-0.17190883531734164
MDS-U_NP4OFFNUM,16.539520958083834,3.589509656540724,0.11454987939750681,-0.035500593703843064
MDS-U_NP4OFFPCT,7.526189042745334,281.00368119074733,2.2273111025231946,-0.12553624396342505
MDS-U_NP4FLCTI,0.5130708661417323,10.227223553577542,6.233063048784233,-0.3806659323900703
MDS-U_NP4FLCTX,0.5748031496062992,16.476995668547104,7.061872538422107,-0.5769854725979776
MDS-U_NP4DYSTN,0.30708661417322836,10.080526323623538,10.339051960708748,0.6209508881922675
MDS-U_NP4DYSTNDEN,0.18465227817745802,0.7793203949138229,4.780830547484344,-0.5269406392694064
MDS-U_NP4DYSTNNUM,1.2811750599520384,6.9580857209852995,2.0589054894727625,-0.07640116929517492
MDS-U_NP4DYSTNPCT,16.244479495268138,2747.948034246815,3.226996226438927,-0.457004016064257
NP4TOT,1.8165717900063252,8.152360530909101,1.5717704631641238,-0.3109756097560976
MDS-U_NUPSOURC,1.1394316163410303,0.2585798865113327,0.44628172635598123,-0.015171659650496109
MDS-U_NP1COG,0.3660746003552398,0.4094013587969179,1.7478535580437005,-0.027224435590969546
MDS-U_NP1HALL,0.07229129662522202,0.0969226225392671,4.306520947495767,0.23942470389170883
MDS-U_NP1DPRS,0.3481349911190053,0.4696492125433913,1.968516787226812,0.09621386625716269
MDS-U_NP1ANXS,0.4685612788632327,0.5656307241710413,1.6050926256587619,-0.1387881185640174
MDS-U_NP1APAT,0.2817051509769094,0.4084589857080515,2.2687123707220698,-0.045642978003384044
MDS-U_NP1DDS,0.2522650559602061,19.958739093911962,17.70962865519544,-0.6458786560309403
NP1RTOT,1.5939836240655036,4.570567321789818,1.341223640706266,-0.037400056896448514
MDS-U_NP1SLPN,1.1354758522727273,1.267560277875317,0.9915312533439469,-0.06912923891653319
MDS-U_NP1SLPD,0.8687855113636364,0.7338008334039652,0.9859991276527226,0.09471636553816962
MDS-U_NP1PAIN,0.8321790090570058,0.8810673469909185,1.1279446696057405,-0.01773252303535971
MDS-U_NP1URIN,0.7398792613636364,0.8158272274725141,1.2207823548429895,0.020857692898227257
MDS-U_NP1CNST,0.5532670454545454,0.6570804273421482,1.4651242700955598,0.021147891632379477
MDS-U_NP1LTHD,0.36949573863636365,0.46067827524378036,1.8369165711397635,-0.01255116654164143
MDS-U_NP1FATG,0.7311789772727273,0.7765947383397104,1.2052399693089073,-0.0729468211204351
NP1PTOT,5.229444148463861,14.966173740707761,0.7397753605049413,-0.010659247768292537
MDS_NUPSOURC,1.0926846590909092,0.17467920581682567,0.3824949966390767,-0.010221981489371578
MDS_NP2SPCH,0.5413707386363636,0.6667307082041781,1.5082747163524124,-0.037381806927834736
MDS_NP2SALV,0.6375421772331735,0.9877839402722748,1.5589136480636567,0.016343906702416873
MDS_NP2SWAL,0.24227353463587922,0.28984524760288877,2.222169162452725,-0.0030994646379261014
MDS_NP2EAT,0.3965180316219577,0.4013809085678376,1.5977742372245922,0.07334432513411941
MDS_NP2DRES,0.4987562189054726,0.46258953146122944,1.363670910376758,-0.0007508019930380091
MDS_NP2HYGN,0.291651865008881,0.2791095465722895,1.8114343029385116,0.15861663420191838
MDS_NP2HWRT,0.9134991119005329,1.0614450288675712,1.1278221617581539,0.003536385717495849
MDS_NP2HOBB,0.539349795700835,0.6550344741031032,1.5005883142164853,-0.025592324737623972
MDS_NP2TURN,0.42387635459228995,0.4148242746877748,1.519472661364319,0.12508342265455943
MDS_NP2TRMR,0.9427962337893054,0.6701457688841784,0.8682940019523818,-0.005035098680583701
MDS_NP2RISE,0.5359744181915083,0.5301999254293212,1.3585504468424718,0.017051913603637805
MDS_NP2WALK,0.51101243339254,0.5320336168288616,1.4273749478837525,-0.023097215461552186
MDS_NP2FREZ,0.16163410301953818,0.2630863326083177,3.1733366386366857,-0.1418121885845118
NP2PTOT,6.628154994667614,36.75877337757238,0.9147193154313022,0.006884083165287558
Roche_count,2679.0714285714284,6474912.500860585,0.949801080223581,0.0
Epwor_PTCGBOTH,1.0876380477377983,0.16370605389506562,0.37200431578801757,-0.004509753436729408
Epwor_ESS1,1.0226179875333927,0.7837776123233451,0.8657310609568065,0.021723889905583934
Epwor_ESS2,1.16206589492431,0.7916850793763588,0.7656767760575153,-0.02258799053261031
Epwor_ESS3,0.4315995724973281,0.4627176618277168,1.5760755527062107,-0.05732532513209281
Epwor_ESS4,0.7807658058771149,0.8156613300738739,1.1567357331011419,0.027921015326946172
Epwor_ESS5,1.7930174563591021,1.0243161026704573,0.5644591042893902,0.020241529781445583
Epwor_ESS6,0.10188813680085501,0.12822376371813843,3.5144764679691587,0.17944915254237276
Epwor_ESS7,0.6325912733748887,0.6531948338034193,1.2776096224778284,0.005390272480746513
Epwor_ESS8,0.11368496079828938,0.14533398592241872,3.3533630603102744,0.01598825570532496
REM_PTCGBOTH,1.102723873954068,0.19154706636903537,0.39689074821186804,-0.011031474754445866
REM_DRMVIVID,0.5603417586329654,0.24640273167588117,0.8858695425484022,0.007684036941393734
REM_DRMAGRAC,0.24408047000178032,0.1845380476544799,1.7599889044912203,0.035547257606671996
REM_DRMNOCTB,0.2606990014265335,0.19276940608425325,1.6841458016733515,0.08100383010347005
REM_SLPLMBMV,0.2860195903829029,0.20424875985840008,1.5800976741228616,0.01849411685207256
REM_SLPINJUR,0.1244879786286732,0.10901013589927992,2.6521985017462644,-0.015443299638018708
REM_DRMVERBL,0.3198005698005698,0.21756690590172337,1.4585361060667612,-0.0029666631488844196
REM_DRMFIGHT,0.2581047381546135,0.19152079715196238,1.6955554345095993,0.06784189209338243
REM_DRMUMV,0.12146037399821906,0.10672675898347248,2.689688874319954,-0.005258693808312124
REM_DRMOBJFL,0.06963490650044524,0.06479742635524154,3.655542871442071,0.2434266327396099
REM_MVAWAKEN,0.20972049136549759,0.16576731858465885,1.9413712314387472,0.09018743504282702
REM_DRMREMEM,0.3790954415954416,0.23542400798634106,1.279902278579877,0.04383601087919279
REM_SLPDSTRB,0.32834757834757833,0.22057472226661898,1.4303557064156844,-0.02190708387009761
REM_STROKE,0.013354700854700854,0.013178699454300525,8.596112936294823,-0.28012142315075217
REM_HETRA,0.0957977207977208,0.0866359441159085,3.072514065506795,0.018168184779535516
REM_PARKISM,0.6401353276353277,0.23040311614443407,0.749846517213714,-0.003449133220125529
REM_RLS,0.07763532763532764,0.0716208365362417,3.447150973923121,0.08799830364715854
REM_NARCLPSY,0.00641025641025641,0.006370299335570931,12.451008177270392,-0.6891433418150975
REM_DEPRS,0.1762820512820513,0.14523255017466952,2.16184168227941,-0.13916617733411624
REM_EPILEPSY,0.005341880341880342,0.005314290933168937,13.646727123212472,-0.20872850643843013
REM_BRNINFM,0.004273504273504274,0.00425599926935635,15.265696708400709,-0.2228583545377439
REM_CNSOTH,0.04424620874219447,0.04229602787864664,4.648081430573367,-0.14837007557125612
Inclu_EXFAMPD,0.0,0.0,,
Inclu_EXNEURCURR,0.0,0.0,,
Inclu_INAGE30,1.0,0.0,0.0,
Inclu_INLRRK2,,,,
Inclu_INLRRK2GBA,1.0,0.0,0.0,
Inclu_INLRRK2GBACORE,,,,
Inclu_INHY1OR2,0.9968503937007874,0.003144638465933083,0.056254254873409765,
Inclu_EX60DYPDRX,0.0048543689320388345,0.004838633538417964,14.329419138133435,
Inclu_EX90DYPDRX,0.003236245954692557,0.0032310008234856004,17.564145001315282,
Inclu_EXABCOND,0.0,0.0,,
Inclu_EXANTCOAG,0.0,0.0,,
Inclu_EXATYPPD,0.0,0.0,,
Inclu_EXCURPDRX,0.0032414910858995136,0.0032362289250457803,17.549905649652032,
Inclu_EXDARX6MO,0.0010141987829614604,0.0010141987829614609,31.40063693621517,
Inclu_EXMEDDBS,,,,
Inclu_EXDEMNTDX,0.0,0.0,,
Inclu_EXNEURMRI,0.0,0.0,,
Inclu_EXUNSAFLP,0.0010141987829614604,0.0010141987829614606,31.400636936215164,
Inclu_EXOTHRSN,0.0,0.0,,
Inclu_IN2CARDPD,1.0,0.0,0.0,
Inclu_IN2YRPD,0.984251968503937,0.015524478998484812,0.1265908234946749,
Inclu_IN7YRPD,,,,
Inclu_INCNST,1.0,0.0,0.0,
Inclu_INHOLDRX,1.0,0.0,0.0,
Inclu_INNOMED6MO,0.9983818770226537,0.0016181229773462782,0.04029109528251557,
Inclu_INPREGNT,0.9989858012170385,0.0010141987829614606,0.031878819224583924,
Inclu_EXPDDEMDX,,,,
Inclu_INAGE4030,,,,
Inclu_INAGE6030,,,,
Inclu_INDATSCN,1.0,0.0,0.0,
Inclu_INPRESCRN,,,,
Inclu_INSAA,1.0,0.0,0.0,
Inclu_INHY1TO3,1.0,0.0,0.0,
Inclu_INPDSC,1.0,0.0,0.0,
Inclu_INPDDXSC,,,,
Inclu_INSNCAPARK,1.0,0.0,0.0,
Inclu_INSNCAPARKCORE,,,,
Inclu_INUPSIT,1.0,0.0,0.0,
Age_AGE_AT_VISIT,63.977445699391836,100.72048878202659,0.15686715332391254,0.0073665800559716684
Demog_AFICBERB,,,,
Demog_ASHKJEW,,,,
Demog_BASQUE,,,,
Demog_SEX,,,,
Demog_CHLDBEAR,,,,
Demog_HOWLIVE,,,,
Demog_GAYLES,,,,
Demog_HETERO,,,,
Demog_BISEXUAL,,,,
Demog_PANSEXUAL,,,,
Demog_ASEXUAL,,,,
Demog_OTHSEXUALITY,,,,
Demog_HANDED,,,,
Demog_HISPLAT,,,,
Demog_RAASIAN,,,,
Demog_RABLACK,,,,
Demog_RAHAWOPI,,,,
Demog_RAINDALS,,,,
Demog_RANOS,,,,
Demog_RAWHITE,,,,
Demog_RAUNKNOWN,,,,
